rank,contribution,share_percent_of_total,activity_key,activity_name,activity_location,activity_db,activity_code
1,-9.002234550025166,28.597555028745912,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '58c16036ece14dd980226651cf0f6590')","heat production, at hard coal industrial furnace 1-10MW",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,58c16036ece14dd980226651cf0f6590
2,-6.590138349378985,20.935007085867078,"('mtcw_foreground_prospective', 'AL_primary_liquid_INERT_CA__SSP1VLLO_2050')","Primary aluminium, liquid (INERT anode heuristic) [CA; SSP1VLLO_2050]",CA,mtcw_foreground_prospective,AL_primary_liquid_INERT_CA__SSP1VLLO_2050
3,-1.7583607202333829,5.5858150748936986,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '5d82e47ac91443b1b6bfc70ebeb16c99')",hard coal mine operation and hard coal preparation,CN,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,5d82e47ac91443b1b6bfc70ebeb16c99
4,-1.339308204210649,4.254603660627552,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'd303b5b8f263485ca094a0d431d0dca0')","heat and power co-generation, natural gas, 200kW electrical, lean burn",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,d303b5b8f263485ca094a0d431d0dca0
5,-0.9485803344440442,3.0133716426410952,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '41029deb6fae481fadb3c173537b6440')",natural gas venting from petroleum/natural gas production,GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,41029deb6fae481fadb3c173537b6440
6,-0.6857073870498258,2.178298579736533,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '70dfd919263f45c98ac2d89c7ec20724')","heat production, heavy fuel oil, at industrial furnace 1MW",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,70dfd919263f45c98ac2d89c7ec20724
7,-0.6048808235119292,1.9215354299080314,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '0fc5de24037f4c4f9eebb11bb4d37984')","transport, freight, sea, container ship",GLO,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,0fc5de24037f4c4f9eebb11bb4d37984
8,-0.4986584810011317,1.5840970674265364,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'ca3a0fc3fe634eada642d8ac24470332')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",RU,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,ca3a0fc3fe634eada642d8ac24470332
9,-0.47544801254164054,1.5103639686803574,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', '3d18e8afc6094a01a94161ae8dad1d24')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",RoW,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,3d18e8afc6094a01a94161ae8dad1d24
10,-0.41431846400168526,1.3161726688936974,"('prospective_conseq_IMAGE_SSP1VLLO_2050_PERF', 'ada4d607a8e647e0894fe968491f8f9c')","coke production, wet quenching",CN,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,ada4d607a8e647e0894fe968491f8f9c
